"Date_Time","Pollutant","Unit","Station","Instrument","Average"
"08/03/1998 08:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","11"
"08/03/1998 09:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","9"
"08/03/1998 10:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","13"
"08/03/1998 11:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","13"
"08/03/1998 12:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","11"
"08/03/1998 01:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","13"
"08/03/1998 02:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","12"
"08/03/1998 03:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","15"
"08/03/1998 04:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","13"
"08/03/1998 05:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","13"
"08/03/1998 06:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","17"
"08/03/1998 07:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","17"
"08/03/1998 08:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","11"
"08/03/1998 09:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","18"
"08/03/1998 10:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","13"
"08/03/1998 11:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","15"
"08/03/1998 12:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","12"
"08/04/1998 01:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","15"
"08/04/1998 02:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","13"
"08/04/1998 03:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","13"
"08/04/1998 04:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","12"
"08/04/1998 05:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","12"
"08/04/1998 06:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","19"
"08/04/1998 07:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","17"
"08/04/1998 08:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","17"
"08/04/1998 09:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","11"
"08/04/1998 10:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","6"
"08/04/1998 11:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","8"
"08/04/1998 12:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","9"
"08/04/1998 01:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","9"
"08/04/1998 02:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","12"
"08/04/1998 03:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","14"
"08/04/1998 04:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","7"
"08/04/1998 05:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","9"
"08/04/1998 06:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","9"
"08/04/1998 07:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","14"
"08/04/1998 08:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","9"
"08/04/1998 09:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","13"
"08/04/1998 10:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","16"
"08/04/1998 11:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","12"
"08/04/1998 12:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","11"
"08/05/1998 01:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","12"
"08/05/1998 02:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","11"
"08/05/1998 03:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","10"
"08/05/1998 04:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","14"
"08/05/1998 05:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","13"
"08/05/1998 06:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","18"
"08/05/1998 07:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","18"
"08/05/1998 08:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","20"
"08/05/1998 09:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","17"
"08/05/1998 10:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","13"
"08/05/1998 11:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","13"
"08/05/1998 12:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","18"
"08/05/1998 01:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","7"
"08/05/1998 06:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","6"
"08/05/1998 07:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","11"
"08/05/1998 08:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","15"
"08/05/1998 09:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","14"
"08/05/1998 10:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","11"
"08/05/1998 11:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","12"
"08/05/1998 12:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","12"
"08/06/1998 01:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","13"
"08/06/1998 02:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","13"
"08/06/1998 03:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","13"
"08/06/1998 04:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","9"
"08/06/1998 05:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","12"
"08/06/1998 06:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","23"
"08/06/1998 07:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","14"
"08/06/1998 08:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","9"
"08/06/1998 09:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","15"
"08/06/1998 10:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","11"
"08/06/1998 11:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","3"
"08/06/1998 12:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","5"
"08/06/1998 01:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","8"
"08/06/1998 02:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","7"
"08/06/1998 03:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","12"
"08/06/1998 04:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","5"
"08/06/1998 05:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","17"
"08/06/1998 06:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","20"
"08/06/1998 07:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","10"
"08/06/1998 08:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","7"
"08/06/1998 09:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","10"
"08/06/1998 10:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","11"
"08/06/1998 11:00:00 PM","PM2.5","µg/m3","Sydney","TEOM","8"
"08/06/1998 12:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","12"
"08/07/1998 01:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","11"
"08/07/1998 02:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","10"
"08/07/1998 03:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","9"
"08/07/1998 04:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","10"
"08/07/1998 05:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","5"
"08/07/1998 06:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","13"
"08/07/1998 07:00:00 AM","PM2.5","µg/m3","Sydney","TEOM","13"
