"Date_Time","Pollutant","Unit","Station","Instrument","Average"
"06/18/2001 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","10"
"06/18/2001 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","7"
"06/18/2001 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/18/2001 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","13"
"06/18/2001 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","14"
"06/18/2001 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","17"
"06/18/2001 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/18/2001 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/18/2001 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/18/2001 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","7"
"06/18/2001 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/18/2001 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/18/2001 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/18/2001 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/19/2001 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/19/2001 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/19/2001 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"06/19/2001 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"06/19/2001 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/19/2001 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/19/2001 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/19/2001 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","9"
"06/19/2001 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/19/2001 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"06/19/2001 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"06/19/2001 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/19/2001 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/19/2001 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/19/2001 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/19/2001 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/19/2001 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/19/2001 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/19/2001 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","14"
"06/19/2001 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","8"
"06/19/2001 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","8"
"06/19/2001 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","13"
"06/19/2001 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","17"
"06/19/2001 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","17"
"06/20/2001 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","13"
"06/20/2001 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","12"
"06/20/2001 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","11"
"06/20/2001 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","12"
"06/20/2001 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","12"
"06/20/2001 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","13"
"06/20/2001 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","17"
"06/20/2001 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","21"
"06/20/2001 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","22"
"06/20/2001 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","24"
"06/20/2001 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","25"
"06/20/2001 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","27"
"06/20/2001 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","28"
"06/20/2001 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","25"
"06/20/2001 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","24"
"06/20/2001 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","24"
"06/20/2001 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","22"
"06/20/2001 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","25"
"06/20/2001 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","21"
"06/20/2001 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","22"
"06/20/2001 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","21"
"06/20/2001 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","19"
"06/20/2001 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","20"
"06/20/2001 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/21/2001 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","7"
"06/21/2001 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","8"
"06/21/2001 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","9"
"06/21/2001 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","7"
"06/21/2001 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","10"
"06/21/2001 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","7"
"06/21/2001 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","8"
"06/21/2001 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/21/2001 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","9"
"06/21/2001 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","8"
"06/21/2001 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/21/2001 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","8"
"06/21/2001 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","7"
"06/21/2001 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","8"
"06/21/2001 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/21/2001 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","7"
"06/21/2001 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","8"
"06/21/2001 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/21/2001 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","9"
"06/21/2001 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","9"
"06/21/2001 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","8"
"06/21/2001 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","10"
"06/21/2001 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","7"
"06/21/2001 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","8"
"06/22/2001 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/22/2001 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/22/2001 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/22/2001 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","7"
"06/22/2001 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","7"
"06/22/2001 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","8"
"06/22/2001 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","8"
"06/22/2001 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","7"
"06/22/2001 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","8"
"06/22/2001 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","7"
"06/22/2001 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"06/22/2001 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"06/22/2001 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/22/2001 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/22/2001 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/22/2001 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"06/22/2001 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/22/2001 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/22/2001 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/22/2001 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/22/2001 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/22/2001 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","7"
"06/22/2001 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/22/2001 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/23/2001 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/23/2001 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/23/2001 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/23/2001 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/23/2001 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/23/2001 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/23/2001 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/23/2001 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/23/2001 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/23/2001 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/23/2001 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/23/2001 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/23/2001 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","7"
"06/23/2001 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/23/2001 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","10"
"06/23/2001 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/23/2001 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/23/2001 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","7"
"06/23/2001 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/23/2001 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/23/2001 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/23/2001 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/23/2001 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","8"
"06/23/2001 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/24/2001 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","9"
"06/24/2001 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/24/2001 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/24/2001 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/24/2001 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/24/2001 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/24/2001 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/24/2001 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","8"
"06/24/2001 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","10"
"06/24/2001 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","9"
"06/24/2001 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","7"
"06/24/2001 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","12"
"06/24/2001 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","13"
"06/24/2001 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/24/2001 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","9"
"06/24/2001 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","7"
"06/24/2001 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"06/24/2001 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/24/2001 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/24/2001 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/24/2001 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/24/2001 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/24/2001 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"06/24/2001 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"06/25/2001 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/25/2001 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/25/2001 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/25/2001 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/25/2001 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"06/25/2001 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"06/25/2001 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"06/25/2001 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","7"
"06/25/2001 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","12"
"06/25/2001 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/25/2001 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/25/2001 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","7"
"06/25/2001 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","10"
"06/25/2001 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/25/2001 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","9"
"06/25/2001 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/25/2001 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","8"
"06/25/2001 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/25/2001 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/25/2001 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","7"
"06/25/2001 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/25/2001 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/25/2001 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"06/25/2001 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"06/26/2001 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","0"
"06/26/2001 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","2"
"06/26/2001 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/26/2001 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","10"
"06/26/2001 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/26/2001 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","8"
"06/26/2001 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","9"
"06/26/2001 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","11"
"06/26/2001 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","9"
"06/26/2001 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","14"
"06/26/2001 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","13"
"06/26/2001 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","9"
"06/26/2001 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"06/26/2001 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/26/2001 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","9"
"06/26/2001 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","12"
"06/26/2001 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","15"
"06/26/2001 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","10"
"06/26/2001 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","8"
"06/26/2001 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","15"
"06/26/2001 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","13"
"06/26/2001 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","16"
"06/26/2001 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","15"
"06/26/2001 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","12"
"06/27/2001 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","7"
"06/27/2001 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/27/2001 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","9"
"06/27/2001 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","9"
"06/27/2001 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/27/2001 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/27/2001 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","7"
"06/27/2001 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","14"
"06/27/2001 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","16"
"06/27/2001 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","16"
"06/27/2001 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","16"
"06/27/2001 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","16"
"06/27/2001 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","12"
"06/27/2001 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","8"
"06/27/2001 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/27/2001 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/27/2001 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","8"
"06/27/2001 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","9"
"06/27/2001 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","7"
"06/27/2001 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","13"
"06/27/2001 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/27/2001 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","11"
"06/27/2001 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","13"
"06/27/2001 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","15"
"06/28/2001 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","14"
"06/28/2001 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","14"
"06/28/2001 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","14"
"06/28/2001 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","18"
"06/28/2001 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","16"
"06/28/2001 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"06/28/2001 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","12"
"06/28/2001 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/28/2001 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","0"
"06/28/2001 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"06/28/2001 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/28/2001 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/28/2001 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"06/28/2001 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/28/2001 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"06/28/2001 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/28/2001 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"06/28/2001 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"06/28/2001 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","6"
"06/28/2001 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"06/28/2001 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/28/2001 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/28/2001 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/28/2001 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/29/2001 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"06/29/2001 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"06/29/2001 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"06/29/2001 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"06/29/2001 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","0"
"06/29/2001 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","1"
"06/29/2001 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/29/2001 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","7"
"06/29/2001 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/29/2001 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","0"
"06/29/2001 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","0"
"06/29/2001 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"06/29/2001 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","0"
"06/29/2001 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"06/29/2001 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/29/2001 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"06/29/2001 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"06/29/2001 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"06/29/2001 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"06/29/2001 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","1"
"06/29/2001 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","2"
"06/29/2001 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/29/2001 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/29/2001 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/30/2001 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/30/2001 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","0"
"06/30/2001 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/30/2001 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/30/2001 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","4"
"06/30/2001 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","0"
"06/30/2001 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","3"
"06/30/2001 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","5"
"06/30/2001 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","8"
"06/30/2001 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","8"
"06/30/2001 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","11"
"06/30/2001 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","13"
"06/30/2001 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","14"
"06/30/2001 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","14"
"06/30/2001 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","17"
"06/30/2001 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","20"
"06/30/2001 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","16"
"06/30/2001 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","23"
"06/30/2001 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","23"
"06/30/2001 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","25"
"06/30/2001 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","24"
"06/30/2001 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","32"
"06/30/2001 11:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","31"
"06/30/2001 12:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","33"
"07/01/2001 01:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","37"
"07/01/2001 02:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","19"
"07/01/2001 03:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","29"
"07/01/2001 04:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","24"
"07/01/2001 05:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","24"
"07/01/2001 06:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","27"
"07/01/2001 07:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","30"
"07/01/2001 08:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","36"
"07/01/2001 09:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","54"
"07/01/2001 10:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","46"
"07/01/2001 11:00:00 AM","PM2.5","µg/m3","Lake Major","TEOM","43"
"07/01/2001 12:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","42"
"07/01/2001 01:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","48"
"07/01/2001 02:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","35"
"07/01/2001 03:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","26"
"07/01/2001 04:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","19"
"07/01/2001 05:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","29"
"07/01/2001 06:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","18"
"07/01/2001 07:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","28"
"07/01/2001 08:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","17"
"07/01/2001 09:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","20"
"07/01/2001 10:00:00 PM","PM2.5","µg/m3","Lake Major","TEOM","17"
