"Date_Time","Pollutant","Unit","Station","Instrument","Average"
"09/06/2006 11:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","6"
"09/06/2006 12:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","6"
"09/06/2006 01:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","6"
"09/06/2006 02:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","5"
"09/06/2006 03:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","5"
"09/06/2006 04:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/06/2006 05:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/06/2006 06:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","8"
"09/06/2006 07:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","8"
"09/06/2006 08:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","11"
"09/06/2006 09:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","11"
"09/06/2006 10:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","10"
"09/06/2006 11:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","10"
"09/06/2006 12:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","9"
"09/07/2006 01:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","9"
"09/07/2006 02:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","8"
"09/07/2006 03:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/07/2006 04:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","6"
"09/07/2006 05:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","8"
"09/07/2006 06:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/07/2006 07:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/07/2006 08:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","8"
"09/07/2006 09:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","11"
"09/07/2006 10:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","14"
"09/07/2006 11:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","14"
"09/07/2006 12:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/07/2006 01:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","10"
"09/07/2006 02:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","10"
"09/07/2006 03:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","14"
"09/07/2006 04:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","17"
"09/07/2006 05:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","15"
"09/07/2006 06:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/07/2006 07:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/07/2006 08:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/07/2006 09:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","13"
"09/07/2006 10:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","9"
"09/07/2006 11:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/07/2006 12:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","6"
"09/08/2006 01:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","6"
"09/08/2006 02:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/08/2006 03:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","9"
"09/08/2006 04:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/08/2006 05:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","6"
"09/08/2006 06:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","5"
"09/08/2006 07:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","5"
"09/08/2006 08:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","6"
"09/08/2006 09:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","9"
"09/08/2006 10:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/08/2006 11:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","4"
"09/08/2006 12:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/08/2006 01:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","15"
"09/08/2006 02:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","14"
"09/08/2006 03:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","8"
"09/08/2006 04:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","5"
"09/08/2006 05:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/08/2006 06:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","5"
"09/08/2006 07:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","5"
"09/08/2006 08:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","15"
"09/08/2006 09:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","14"
"09/08/2006 10:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/08/2006 11:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","8"
"09/08/2006 12:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/09/2006 01:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/09/2006 02:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","8"
"09/09/2006 03:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","8"
"09/09/2006 04:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","8"
"09/09/2006 05:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","8"
"09/09/2006 06:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","9"
"09/09/2006 07:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","8"
"09/09/2006 08:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/09/2006 09:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","9"
"09/09/2006 10:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","10"
"09/09/2006 11:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","11"
"09/09/2006 12:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","13"
"09/09/2006 01:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","14"
"09/09/2006 02:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","13"
"09/09/2006 03:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","13"
"09/09/2006 04:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","13"
"09/09/2006 05:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","14"
"09/09/2006 06:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","14"
"09/09/2006 07:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","15"
"09/09/2006 08:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","16"
"09/09/2006 09:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","16"
"09/09/2006 10:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","19"
"09/09/2006 11:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","19"
"09/09/2006 12:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","20"
"09/10/2006 01:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","24"
"09/10/2006 02:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","27"
"09/10/2006 03:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","27"
"09/10/2006 04:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","23"
"09/10/2006 05:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","24"
"09/10/2006 06:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","23"
"09/10/2006 07:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","25"
"09/10/2006 08:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","26"
"09/10/2006 09:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","23"
"09/10/2006 10:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","11"
"09/10/2006 11:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","2"
"09/10/2006 12:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","0"
"09/10/2006 01:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","0"
"09/10/2006 02:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","0"
"09/10/2006 03:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","0"
"09/10/2006 04:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","1"
"09/10/2006 05:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","0"
"09/10/2006 06:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","0"
"09/10/2006 07:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/10/2006 08:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","2"
"09/10/2006 09:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","2"
"09/10/2006 10:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/10/2006 11:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/10/2006 12:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/11/2006 01:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","2"
"09/11/2006 02:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","2"
"09/11/2006 03:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/11/2006 04:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","2"
"09/11/2006 05:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/11/2006 06:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","4"
"09/11/2006 07:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","4"
"09/11/2006 08:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/11/2006 09:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","9"
"09/11/2006 10:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/11/2006 11:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/11/2006 12:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/11/2006 01:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","4"
"09/11/2006 02:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","2"
"09/11/2006 03:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","1"
"09/11/2006 04:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","1"
"09/11/2006 05:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","2"
"09/11/2006 06:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","2"
"09/11/2006 07:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/11/2006 08:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/11/2006 09:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","8"
"09/11/2006 10:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/11/2006 11:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","1"
"09/11/2006 12:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","1"
"09/12/2006 01:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","0"
"09/12/2006 02:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","0"
"09/12/2006 03:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","0"
"09/12/2006 04:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","1"
"09/12/2006 05:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","1"
"09/12/2006 06:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","0"
"09/12/2006 07:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","1"
"09/12/2006 08:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/12/2006 09:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","4"
"09/12/2006 10:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/12/2006 11:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","1"
"09/12/2006 12:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/12/2006 01:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","2"
"09/12/2006 02:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","1"
"09/12/2006 03:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","1"
"09/12/2006 04:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","1"
"09/12/2006 05:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","2"
"09/12/2006 06:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","1"
"09/12/2006 07:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","5"
"09/12/2006 08:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","4"
"09/12/2006 09:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/12/2006 10:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","2"
"09/12/2006 11:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","2"
"09/12/2006 12:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/13/2006 01:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","2"
"09/13/2006 02:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","2"
"09/13/2006 03:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/13/2006 04:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","4"
"09/13/2006 05:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/13/2006 06:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","2"
"09/13/2006 07:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/13/2006 08:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","5"
"09/13/2006 09:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","5"
"09/13/2006 10:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/13/2006 11:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","4"
"09/13/2006 12:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","6"
"09/13/2006 01:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","6"
"09/13/2006 02:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","8"
"09/13/2006 03:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/13/2006 04:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","16"
"09/13/2006 05:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","13"
"09/13/2006 06:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","11"
"09/13/2006 07:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","10"
"09/13/2006 08:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","15"
"09/13/2006 09:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","16"
"09/13/2006 10:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","13"
"09/13/2006 11:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","11"
"09/13/2006 12:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","11"
"09/14/2006 01:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","6"
"09/14/2006 02:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/14/2006 03:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","6"
"09/14/2006 04:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/14/2006 05:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","4"
"09/14/2006 06:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/14/2006 07:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/14/2006 08:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","9"
"09/14/2006 09:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","11"
"09/14/2006 10:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","10"
"09/14/2006 11:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/14/2006 12:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","11"
"09/14/2006 01:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","8"
"09/14/2006 02:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/14/2006 03:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/14/2006 04:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","11"
"09/14/2006 05:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","8"
"09/14/2006 06:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/14/2006 07:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","10"
"09/14/2006 08:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","11"
"09/14/2006 09:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","10"
"09/14/2006 10:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","6"
"09/14/2006 11:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/14/2006 12:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","4"
"09/15/2006 01:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","5"
"09/15/2006 02:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","4"
"09/15/2006 03:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","5"
"09/15/2006 04:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","6"
"09/15/2006 05:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","5"
"09/15/2006 06:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","5"
"09/15/2006 07:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","5"
"09/15/2006 08:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/15/2006 09:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/15/2006 10:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","6"
"09/15/2006 11:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","8"
"09/15/2006 12:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","6"
"09/15/2006 01:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","6"
"09/15/2006 02:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/15/2006 03:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","6"
"09/15/2006 04:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","8"
"09/15/2006 05:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","9"
"09/15/2006 06:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","9"
"09/15/2006 07:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/15/2006 08:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/15/2006 09:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","6"
"09/15/2006 10:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","6"
"09/15/2006 11:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","5"
"09/15/2006 12:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","4"
"09/16/2006 01:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","4"
"09/16/2006 02:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","4"
"09/16/2006 03:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","6"
"09/16/2006 04:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/16/2006 05:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","6"
"09/16/2006 06:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/16/2006 07:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","8"
"09/16/2006 08:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","11"
"09/16/2006 09:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/16/2006 10:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","36"
"09/16/2006 11:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","15"
"09/16/2006 12:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","27"
"09/16/2006 01:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","18"
"09/16/2006 02:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","18"
"09/16/2006 03:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","15"
"09/16/2006 04:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/16/2006 05:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/16/2006 06:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","11"
"09/16/2006 07:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","8"
"09/16/2006 08:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","9"
"09/16/2006 09:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/16/2006 10:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/16/2006 11:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","11"
"09/16/2006 12:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/17/2006 01:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/17/2006 02:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","11"
"09/17/2006 03:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/17/2006 04:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/17/2006 05:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","15"
"09/17/2006 06:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","14"
"09/17/2006 07:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","15"
"09/17/2006 08:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","15"
"09/17/2006 09:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","15"
"09/17/2006 10:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","17"
"09/17/2006 11:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","17"
"09/17/2006 12:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","14"
"09/17/2006 01:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/17/2006 02:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","14"
"09/17/2006 03:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","15"
"09/17/2006 04:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","13"
"09/17/2006 05:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","13"
"09/17/2006 06:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/17/2006 07:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","13"
"09/17/2006 08:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","13"
"09/17/2006 09:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","13"
"09/17/2006 10:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","13"
"09/17/2006 11:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","8"
"09/17/2006 12:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/18/2006 01:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/18/2006 02:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","9"
"09/18/2006 03:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/18/2006 04:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","14"
"09/18/2006 05:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","14"
"09/18/2006 06:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/18/2006 07:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/18/2006 08:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/18/2006 09:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","13"
"09/18/2006 10:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","14"
"09/18/2006 11:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","14"
"09/18/2006 12:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","18"
"09/18/2006 01:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","17"
"09/18/2006 02:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","13"
"09/18/2006 03:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","8"
"09/18/2006 04:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","10"
"09/18/2006 05:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","10"
"09/18/2006 06:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","15"
"09/18/2006 07:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","15"
"09/18/2006 08:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","15"
"09/18/2006 09:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","16"
"09/18/2006 10:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","14"
"09/18/2006 11:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/18/2006 12:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/19/2006 01:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","12"
"09/19/2006 02:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","10"
"09/19/2006 03:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","10"
"09/19/2006 04:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","9"
"09/19/2006 05:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","7"
"09/19/2006 06:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","6"
"09/19/2006 07:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","4"
"09/19/2006 08:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","4"
"09/19/2006 09:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","5"
"09/19/2006 10:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","4"
"09/19/2006 11:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","4"
"09/19/2006 12:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","6"
"09/19/2006 01:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","4"
"09/19/2006 02:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","6"
"09/19/2006 03:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","5"
"09/19/2006 04:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","4"
"09/19/2006 05:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","5"
"09/19/2006 06:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","5"
"09/19/2006 07:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","4"
"09/19/2006 08:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","5"
"09/19/2006 09:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/19/2006 10:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","2"
"09/19/2006 11:00:00 PM","PM2.5","µg/m3","Halifax","TEOM","2"
"09/19/2006 12:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","1"
"09/20/2006 01:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","2"
"09/20/2006 02:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","1"
"09/20/2006 03:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","0"
"09/20/2006 04:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","3"
"09/20/2006 05:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","0"
"09/20/2006 06:00:00 AM","PM2.5","µg/m3","Halifax","TEOM","0"
